7
2
1,0,0,0,0,1,0,0,
Democratic, Working Families, Constitution, Independence, Green, Republican, American, Libertarian, 
# PrecinctID,RegisteredVoters,Democratic,Working Families,Constitution,Independence,Green,Republican,American,Libertarian,
45049014,80,0.1,0,0,0,0,0.8,0,0,
45049015,65,0.8,0,0,0,0,0.1,0,0,
45049017,556,0.551471,0,0,0,0,0.338235,0,0,
45049018,809,0.659574,0,0,0,0,0.302128,0,0,
45049021,345,0.924731,0,0,0,0,0.0698925,0,0,
45051101,2030,0.2304,0,0,0,0,0.7104,0,0,
45051102,677,0.180995,0,0,0,0,0.79638,0,0,
45051103,412,0.877551,0,0,0,0,0.102041,0,0,
45051104,1519,0.172708,0,0,0,0,0.793177,0,0,
45051107,1602,0.125245,0,0,0,0,0.812133,0,0,
45051115,1909,0.414458,0,0,0,0,0.515663,0,0,
45051118,429,0.267606,0,0,0,0,0.725352,0,0,
45051119,1904,0.218182,0,0,0,0,0.709091,0,0,
45051120,1278,0.225564,0,0,0,0,0.719298,0,0,
45051121,2642,0.230198,0,0,0,0,0.725248,0,0,
45051123,1453,0.427105,0,0,0,0,0.523614,0,0,
45051127,1248,0.296296,0,0,0,0,0.637037,0,0,
45051133,3490,0.270874,0,0,0,0,0.683495,0,0,
45051135,3144,0.277249,0,0,0,0,0.675132,0,0,
45051136,1949,0.263158,0,0,0,0,0.690789,0,0,
45051142,2217,0.238487,0,0,0,0,0.717105,0,0,
45051143,989,0.344156,0,0,0,0,0.623377,0,0,
45091018,1057,0.241042,0,0,0,0,0.697068,0,0,
45061010,359,0.618321,0,0,0,0,0.358779,0,0,
45051147,1457,0.338636,0,0,0,0,0.609091,0,0,
45051148,1054,0.102639,0,0,0,0,0.835777,0,0,
45051149,372,0.453988,0,0,0,0,0.527607,0,0,
45051150,688,0.221591,0,0,0,0,0.693182,0,0,
45051155,518,0.0353535,0,0,0,0,0.929293,0,0,
45051156,408,0.219512,0,0,0,0,0.739837,0,0,
45051157,1867,0.190647,0,0,0,0,0.748201,0,0,
45051158,6407,0.299699,0,0,0,0,0.646837,0,0,
45051159,1497,0.576991,0,0,0,0,0.373451,0,0,
45051163,673,0.386719,0,0,0,0,0.570312,0,0,
45051164,1262,0.289183,0,0,0,0,0.675497,0,0,
45059030,886,0.3,0,0,0,0,0.654839,0,0,
45051169,605,0.115207,0,0,0,0,0.857143,0,0,
45051170,1573,0.223278,0,0,0,0,0.719715,0,0,
45051184,3539,0.223865,0,0,0,0,0.726505,0,0,
45051185,627,0.107143,0,0,0,0,0.836735,0,0,
45051186,238,0.219512,0,0,0,0,0.756098,0,0,
45051187,805,0.0922509,0,0,0,0,0.867159,0,0,
45051188,752,0.9225,0,0,0,0,0.0575,0,0,
45051189,1375,0.571038,0,0,0,0,0.374317,0,0,
45051190,1687,0.940039,0,0,0,0,0.032882,0,0,
45051191,1001,0.493036,0,0,0,0,0.448468,0,0,
45051197,3608,0.283056,0,0,0,0,0.669931,0,0,
45051198,1094,0.103627,0,0,0,0,0.834197,0,0,
45051203,351,0.184211,0,0,0,0,0.763158,0,0,
45051208,1025,0.51,0,0,0,0,0.425,0,0,
45051209,333,0.0515464,0,0,0,0,0.927835,0,0,
45051210,1199,0.191943,0,0,0,0,0.755924,0,0,
45051211,1310,0.290094,0,0,0,0,0.643868,0,0,
45051212,1784,0.678521,0,0,0,0,0.280228,0,0,
45051213,789,0.521212,0,0,0,0,0.442424,0,0,
45051216,3022,0.27027,0,0,0,0,0.673325,0,0,
45053102,726,0.57732,0,0,0,0,0.319588,0,0,
45053103,1321,0.461538,0,0,0,0,0.428571,0,0,
45053104,2296,0.658863,0,0,0,0,0.230769,0,0,
45053105,760,0.423729,0,0,0,0,0.525424,0,0,
45053106,1608,0.518033,0,0,0,0,0.370492,0,0,
45053107,985,0.783333,0,0,0,0,0.1875,0,0,
45053108,2002,0.638554,0,0,0,0,0.298795,0,0,
45053110,865,0.82,0,0,0,0,0.06,0,0,
45053111,1238,0.453125,0,0,0,0,0.445312,0,0,
45053112,1207,0.544218,0,0,0,0,0.353741,0,0,
45053113,831,0.610619,0,0,0,0,0.221239,0,0,
45053114,969,0.469388,0,0,0,0,0.377551,0,0,
45055103,1226,0.441103,0,0,0,0,0.501253,0,0,
45055705,935,0.246575,0,0,0,0,0.726027,0,0,
45055107,1545,0.675159,0,0,0,0,0.27707,0,0,
45055111,915,0.263158,0,0,0,0,0.684211,0,0,
45055112,612,0.824818,0,0,0,0,0.175182,0,0,
45055113,456,0.422535,0,0,0,0,0.521127,0,0,
45055115,1530,0.327103,0,0,0,0,0.600467,0,0,
45055119,1904,0.325823,0,0,0,0,0.613518,0,0,
45055122,2098,0.260949,0,0,0,0,0.695255,0,0,
45055123,1593,0.351288,0,0,0,0,0.590164,0,0,
45055124,1346,0.388535,0,0,0,0,0.566879,0,0,
45055125,2000,0.343874,0,0,0,0,0.606719,0,0,
45055126,1371,0.26893,0,0,0,0,0.689295,0,0,
45055130,340,0.116279,0,0,0,0,0.848837,0,0,
45055131,517,0.30303,0,0,0,0,0.674242,0,0,
45055132,1352,0.379562,0,0,0,0,0.551095,0,0,
45055133,1869,0.280193,0,0,0,0,0.65942,0,0,
45055134,1575,0.240541,0,0,0,0,0.697297,0,0,
45055135,1312,0.210191,0,0,0,0,0.735669,0,0,
45055140,1437,0.536,0,0,0,0,0.408,0,0,
45055146,962,0.897338,0,0,0,0,0.0798479,0,0,
45055147,1377,0.253731,0,0,0,0,0.689055,0,0,
45055149,930,0.458128,0,0,0,0,0.472906,0,0,
45091085,1269,0.54519,0,0,0,0,0.387755,0,0,
45055152,1611,0.322251,0,0,0,0,0.618926,0,0,
45055154,1659,0.361364,0,0,0,0,0.611364,0,0,
45057003,833,0.128205,0,0,0,0,0.830769,0,0,
45057004,522,0.538922,0,0,0,0,0.45509,0,0,
45057005,1476,0.810997,0,0,0,0,0.140893,0,0,
45057006,1745,0.507109,0,0,0,0,0.438389,0,0,
45057007,1911,0.170426,0,0,0,0,0.734336,0,0,
45057008,1588,0.405488,0,0,0,0,0.52439,0,0,
45057009,1564,0.584906,0,0,0,0,0.345013,0,0,
45057011,1247,0.404605,0,0,0,0,0.549342,0,0,
45057012,1631,0.39403,0,0,0,0,0.549254,0,0,
45057013,1664,0.369863,0,0,0,0,0.594521,0,0,
45057014,1673,0.474227,0,0,0,0,0.471649,0,0,
45057015,1384,0.23913,0,0,0,0,0.726708,0,0,
45057016,2164,0.732143,0,0,0,0,0.229167,0,0,
45057017,1191,0.634921,0,0,0,0,0.26455,0,0,
45057018,2245,0.436214,0,0,0,0,0.489712,0,0,
45057021,3040,0.351316,0,0,0,0,0.596053,0,0,
45057022,1117,0.155894,0,0,0,0,0.768061,0,0,
45079391,2044,0.130326,0,0,0,0,0.834586,0,0,
45057025,1351,0.285714,0,0,0,0,0.684211,0,0,
45057026,826,0.388,0,0,0,0,0.584,0,0,
45091052,1322,0.388889,0,0,0,0,0.527778,0,0,
45091066,2220,0.269928,0,0,0,0,0.673913,0,0,
45059007,978,0.351759,0,0,0,0,0.537688,0,0,
45059008,1376,0.398374,0,0,0,0,0.520325,0,0,
45059009,1270,0.272727,0,0,0,0,0.602273,0,0,
45059011,1148,0.313305,0,0,0,0,0.587983,0,0,
45059014,1681,0.273902,0,0,0,0,0.651163,0,0,
45059015,1257,0.630081,0,0,0,0,0.256098,0,0,
45059016,652,0.394737,0,0,0,0,0.559211,0,0,
45059018,1449,0.346793,0,0,0,0,0.60095,0,0,
45059019,747,0.361502,0,0,0,0,0.58216,0,0,
45059020,1255,0.446735,0,0,0,0,0.4811,0,0,
45059021,1528,0.207921,0,0,0,0,0.722772,0,0,
45059022,2339,0.312399,0,0,0,0,0.618357,0,0,
45059023,1158,0.142857,0,0,0,0,0.79402,0,0,
45059024,914,0.40553,0,0,0,0,0.525346,0,0,
45059025,1167,0.219917,0,0,0,0,0.692946,0,0,
45059026,1573,0.367542,0,0,0,0,0.579952,0,0,
45059027,1538,0.281421,0,0,0,0,0.655738,0,0,
45059029,599,0.115702,0,0,0,0,0.818182,0,0,
45059031,2204,0.150097,0,0,0,0,0.764133,0,0,
45059032,277,0.161765,0,0,0,0,0.764706,0,0,
45059033,453,0.0819672,0,0,0,0,0.860656,0,0,
45059034,1465,0.638728,0,0,0,0,0.239884,0,0,
45061001,546,0.335443,0,0,0,0,0.620253,0,0,
45061002,633,0.463277,0,0,0,0,0.491525,0,0,
45061009,461,0.937759,0,0,0,0,0.033195,0,0,
45061011,658,0.505102,0,0,0,0,0.479592,0,0,
45061012,731,0.928775,0,0,0,0,0.0598291,0,0,
45061013,719,0.840816,0,0,0,0,0.134694,0,0,
45061014,271,0.939394,0,0,0,0,0.040404,0,0,
45061015,340,0.666667,0,0,0,0,0.306306,0,0,
45061016,494,0.533333,0,0,0,0,0.44,0,0,
45061019,950,0.819444,0,0,0,0,0.15625,0,0,
45085114,1251,0.579787,0,0,0,0,0.369681,0,0,
45061024,245,0.797101,0,0,0,0,0.173913,0,0,
45063001,2020,0.679153,0,0,0,0,0.281759,0,0,
45063002,1208,0.231638,0,0,0,0,0.720339,0,0,
45063004,2069,0.131343,0,0,0,0,0.835821,0,0,
45063006,2239,0.118774,0,0,0,0,0.85249,0,0,
45063008,1877,0.172269,0,0,0,0,0.762605,0,0,
45063009,1645,0.529557,0,0,0,0,0.403941,0,0,
45063010,2018,0.0956522,0,0,0,0,0.876087,0,0,
45063011,1228,0.237537,0,0,0,0,0.71261,0,0,
45063012,2212,0.529703,0,0,0,0,0.437294,0,0,
45063014,2097,0.222846,0,0,0,0,0.709738,0,0,
45063018,3271,0.248563,0,0,0,0,0.70977,0,0,
45063019,3557,0.229036,0,0,0,0,0.725907,0,0,
45071015,1627,0.220974,0,0,0,0,0.745318,0,0,
45063021,2215,0.384615,0,0,0,0,0.563077,0,0,
45063023,722,0.192308,0,0,0,0,0.75,0,0,
45063027,1865,0.289225,0,0,0,0,0.623819,0,0,
45063028,2775,0.24693,0,0,0,0,0.706685,0,0,
45063029,1081,0.453744,0,0,0,0,0.515419,0,0,
45063030,1609,0.257261,0,0,0,0,0.709544,0,0,
45063031,2204,0.417695,0,0,0,0,0.54321,0,0,
45063032,1433,0.291391,0,0,0,0,0.652318,0,0,
45063033,2934,0.251485,0,0,0,0,0.69703,0,0,
45063034,1953,0.375342,0,0,0,0,0.556164,0,0,
45063038,2965,0.815642,0,0,0,0,0.155307,0,0,
45063040,2027,0.439834,0,0,0,0,0.504149,0,0,
45063041,1925,0.525745,0,0,0,0,0.392954,0,0,
45063048,2125,0.509091,0,0,0,0,0.429545,0,0,
45063049,1694,0.576471,0,0,0,0,0.371765,0,0,
45063050,2343,0.438753,0,0,0,0,0.518931,0,0,
45063051,1687,0.566929,0,0,0,0,0.409449,0,0,
45063052,1592,0.655,0,0,0,0,0.2875,0,0,
45063054,2180,0.413551,0,0,0,0,0.560748,0,0,
45063057,2005,0.367442,0,0,0,0,0.593023,0,0,
45063058,2040,0.618143,0,0,0,0,0.333333,0,0,
45063060,2143,0.321256,0,0,0,0,0.628019,0,0,
45063061,3078,0.112927,0,0,0,0,0.867756,0,0,
45071011,315,0.510638,0,0,0,0,0.425532,0,0,
45063063,1869,0.10158,0,0,0,0,0.862302,0,0,
45063064,2866,0.196911,0,0,0,0,0.747104,0,0,
45063065,2228,0.248162,0,0,0,0,0.674632,0,0,
45063066,1397,0.280769,0,0,0,0,0.673077,0,0,
45063067,1837,0.360169,0,0,0,0,0.574153,0,0,
45063068,2559,0.118143,0,0,0,0,0.85865,0,0,
45063069,1217,0.141104,0,0,0,0,0.806748,0,0,
45063074,726,0.299363,0,0,0,0,0.624204,0,0,
45063084,1489,0.0866337,0,0,0,0,0.898515,0,0,
45063085,2762,0.156773,0,0,0,0,0.794521,0,0,
45063086,2188,0.344262,0,0,0,0,0.620609,0,0,
45063087,1694,0.342926,0,0,0,0,0.609113,0,0,
45091029,2139,0.359296,0,0,0,0,0.562814,0,0,
45067001,1523,0.775468,0,0,0,0,0.195426,0,0,
45067003,1465,0.788546,0,0,0,0,0.165198,0,0,
45067004,843,0.846743,0,0,0,0,0.0996169,0,0,
45067005,1554,0.834862,0,0,0,0,0.107034,0,0,
45067006,1502,0.644269,0,0,0,0,0.29249,0,0,
45067007,1504,0.683511,0,0,0,0,0.242021,0,0,
45067008,3216,0.896424,0,0,0,0,0.080148,0,0,
45067009,1253,0.597786,0,0,0,0,0.372694,0,0,
45067010,286,0.846154,0,0,0,0,0.131868,0,0,
45067011,1086,0.7875,0,0,0,0,0.178125,0,0,
45077132,1188,0.166667,0,0,0,0,0.809028,0,0,
45067017,835,0.547739,0,0,0,0,0.371859,0,0,
45069001,426,0.505051,0,0,0,0,0.474747,0,0,
45069002,336,0.525641,0,0,0,0,0.371795,0,0,
45069003,769,0.576531,0,0,0,0,0.382653,0,0,
45069004,352,0.361702,0,0,0,0,0.617021,0,0,
45069005,1353,0.607843,0,0,0,0,0.357843,0,0,
45069006,407,0.589474,0,0,0,0,0.336842,0,0,
45069007,1353,0.526027,0,0,0,0,0.40274,0,0,
45069008,1034,0.666667,0,0,0,0,0.270531,0,0,
45069009,1668,0.785714,0,0,0,0,0.17734,0,0,
45069010,1520,0.541322,0,0,0,0,0.380165,0,0,
45069011,1030,0.333333,0,0,0,0,0.611111,0,0,
45065001,265,0.902913,0,0,0,0,0.0873786,0,0,
45065003,1791,0.115044,0,0,0,0,0.827434,0,0,
45065004,229,0.705882,0,0,0,0,0.294118,0,0,
45065006,1311,0.701961,0,0,0,0,0.239216,0,0,
45091001,2074,0.121784,0,0,0,0,0.819897,0,0,
45065009,1103,0.793427,0,0,0,0,0.178404,0,0,
45065010,864,0.636364,0,0,0,0,0.324675,0,0,
45065013,197,0.107143,0,0,0,0,0.821429,0,0,
45065014,283,0.0540541,0,0,0,0,0.918919,0,0,
45071013,675,0.351351,0,0,0,0,0.594595,0,0,
45071017,1146,0.646288,0,0,0,0,0.283843,0,0,
45071018,884,0.931818,0,0,0,0,0.038961,0,0,
45071020,564,0.565217,0,0,0,0,0.347826,0,0,
45071023,1043,0.425926,0,0,0,0,0.527778,0,0,
45071025,83,0.931034,0,0,0,0,0.0689655,0,0,
45071030,1398,0.210526,0,0,0,0,0.732794,0,0,
45071034,127,0.368421,0,0,0,0,0.631579,0,0,
45071036,1888,0.654696,0,0,0,0,0.298343,0,0,
45071039,767,0.570423,0,0,0,0,0.359155,0,0,
45071040,728,0.190083,0,0,0,0,0.768595,0,0,
45071048,450,0.191176,0,0,0,0,0.705882,0,0,
45071049,835,0.431034,0,0,0,0,0.517241,0,0,
45071050,764,0.494792,0,0,0,0,0.432292,0,0,
45073002,824,0.147826,0,0,0,0,0.817391,0,0,
45073003,2505,0.299807,0,0,0,0,0.678917,0,0,
45073004,947,0.121951,0,0,0,0,0.850174,0,0,
45077118,1434,0.140762,0,0,0,0,0.812317,0,0,
45073010,605,0.0698925,0,0,0,0,0.908602,0,0,
45073031,1791,0.165354,0,0,0,0,0.795276,0,0,
45073012,1315,0.152542,0,0,0,0,0.793785,0,0,
45073014,693,0.117949,0,0,0,0,0.851282,0,0,
45081015,570,0.297297,0,0,0,0,0.655405,0,0,
45073017,2741,0.15262,0,0,0,0,0.826879,0,0,
45073020,1557,0.12529,0,0,0,0,0.802784,0,0,
45073023,732,0.435233,0,0,0,0,0.481865,0,0,
45073028,1825,0.161125,0,0,0,0,0.790281,0,0,
45075111,741,0.966667,0,0,0,0,0.0125,0,0,
45075112,725,0.982533,0,0,0,0,0.00873362,0,0,
45075113,1404,0.922917,0,0,0,0,0.0625,0,0,
45075114,540,0.757576,0,0,0,0,0.218182,0,0,
45075115,1189,0.855234,0,0,0,0,0.124722,0,0,
45075116,860,0.659306,0,0,0,0,0.302839,0,0,
45075117,1410,0.538941,0,0,0,0,0.442368,0,0,
45075118,868,0.623377,0,0,0,0,0.333333,0,0,
45075119,1475,0.85084,0,0,0,0,0.132353,0,0,
45075121,1418,0.796905,0,0,0,0,0.187621,0,0,
45075122,792,0.638037,0,0,0,0,0.315951,0,0,
45075123,1016,0.548673,0,0,0,0,0.427729,0,0,
45075124,458,0.459459,0,0,0,0,0.5,0,0,
45075125,1364,0.968059,0,0,0,0,0.022113,0,0,
45075126,629,0.512,0,0,0,0,0.456,0,0,
45075127,1433,0.549266,0,0,0,0,0.427673,0,0,
45075154,887,0.557576,0,0,0,0,0.4,0,0,
45075130,1505,0.496154,0,0,0,0,0.476923,0,0,
45075131,1786,0.830313,0,0,0,0,0.149918,0,0,
45075132,557,0.392157,0,0,0,0,0.588235,0,0,
45075133,1834,0.884722,0,0,0,0,0.106944,0,0,
45075134,1858,0.621875,0,0,0,0,0.351562,0,0,
45075135,1868,0.784926,0,0,0,0,0.196691,0,0,
45075136,2531,0.785714,0,0,0,0,0.196793,0,0,
45075137,1012,0.459215,0,0,0,0,0.504532,0,0,
45075138,1219,0.978805,0,0,0,0,0.00770713,0,0,
45075139,1189,0.550691,0,0,0,0,0.419355,0,0,
45075140,1226,0.650575,0,0,0,0,0.324138,0,0,
45075141,1320,0.734226,0,0,0,0,0.24283,0,0,
45075151,1060,0.665789,0,0,0,0,0.297368,0,0,
45075143,1087,0.804622,0,0,0,0,0.178571,0,0,
45075144,563,0.669421,0,0,0,0,0.31405,0,0,
45075145,1422,0.414188,0,0,0,0,0.567506,0,0,
45091088,2211,0.192015,0,0,0,0,0.771863,0,0,
45075148,1481,0.811538,0,0,0,0,0.173077,0,0,
45075149,1153,0.924623,0,0,0,0,0.0628141,0,0,
45075142,1226,0.537736,0,0,0,0,0.436321,0,0,
45075152,1464,0.676923,0,0,0,0,0.301923,0,0,
45075129,726,0.842809,0,0,0,0,0.150502,0,0,
45075150,1183,0.70948,0,0,0,0,0.275229,0,0,
45075146,1223,0.97075,0,0,0,0,0.0146252,0,0,
45077101,1191,0.461224,0,0,0,0,0.502041,0,0,
45077103,1307,0.345794,0,0,0,0,0.574766,0,0,
45077104,1031,0.651982,0,0,0,0,0.286344,0,0,
45077105,1329,0.449275,0,0,0,0,0.458937,0,0,
45077110,1030,0.349138,0,0,0,0,0.568966,0,0,
45077111,1200,0.165468,0,0,0,0,0.78777,0,0,
45077112,1154,0.143266,0,0,0,0,0.842407,0,0,
45091084,1195,0.158055,0,0,0,0,0.781155,0,0,
45077117,1282,0.072,0,0,0,0,0.852,0,0,
45077119,1494,0.169713,0,0,0,0,0.788512,0,0,
45077120,1421,0.0846995,0,0,0,0,0.852459,0,0,
45077125,1265,0.0863309,0,0,0,0,0.852518,0,0,
45077126,1232,0.0851648,0,0,0,0,0.906593,0,0,
45077127,1155,0.0867925,0,0,0,0,0.856604,0,0,
45077128,1261,0.0835821,0,0,0,0,0.883582,0,0,
45077133,934,0.157706,0,0,0,0,0.774194,0,0,
45077134,1089,0.142857,0,0,0,0,0.787645,0,0,
45077137,1499,0.312668,0,0,0,0,0.633423,0,0,
45077139,1138,0.17301,0,0,0,0,0.782007,0,0,
45077140,1304,0.203947,0,0,0,0,0.753289,0,0,
45077141,1002,0.246914,0,0,0,0,0.703704,0,0,
45077144,1213,0.185535,0,0,0,0,0.789308,0,0,
45085125,1612,0.850356,0,0,0,0,0.130641,0,0,
45077147,1076,0.169811,0,0,0,0,0.814465,0,0,
45077148,1324,0.253086,0,0,0,0,0.712963,0,0,
45077150,1253,0.0737463,0,0,0,0,0.882006,0,0,
45079101,1998,0.555556,0,0,0,0,0.391304,0,0,
45079102,1148,0.842932,0,0,0,0,0.136126,0,0,
45079103,1670,0.702786,0,0,0,0,0.250774,0,0,
45079104,1619,0.664093,0,0,0,0,0.258687,0,0,
45079105,1502,0.517094,0,0,0,0,0.410256,0,0,
45079106,1450,0.621818,0,0,0,0,0.330909,0,0,
45079107,1405,0.966752,0,0,0,0,0.00511509,0,0,
45079108,3494,0.97076,0,0,0,0,0.0146199,0,0,
45079109,1493,0.955782,0,0,0,0,0.0170068,0,0,
45079110,1622,0.502564,0,0,0,0,0.430769,0,0,
45079111,1575,0.686131,0,0,0,0,0.240876,0,0,
45079112,1685,0.569948,0,0,0,0,0.373057,0,0,
45079113,2155,0.576792,0,0,0,0,0.365188,0,0,
45079114,1645,0.514286,0,0,0,0,0.419048,0,0,
45079115,1092,0.434783,0,0,0,0,0.543478,0,0,
45079116,1359,0.265823,0,0,0,0,0.71519,0,0,
45079117,1668,0.407407,0,0,0,0,0.532407,0,0,
45079118,1578,0.892683,0,0,0,0,0.0707317,0,0,
45079119,1609,0.975104,0,0,0,0,0.00829876,0,0,
45079120,2050,0.814059,0,0,0,0,0.145125,0,0,
45079121,1907,0.95922,0,0,0,0,0.0124113,0,0,
45079122,1809,0.935252,0,0,0,0,0.0269784,0,0,
45079123,1118,0.548571,0,0,0,0,0.405714,0,0,
45079124,973,0.303448,0,0,0,0,0.648276,0,0,
45079125,1652,0.252066,0,0,0,0,0.694215,0,0,
45079129,1598,0.93578,0,0,0,0,0.0344037,0,0,
45079130,1200,0.624309,0,0,0,0,0.309392,0,0,
45079131,1258,0.954693,0,0,0,0,0.0161812,0,0,
45079132,1076,0.963816,0,0,0,0,0.00986842,0,0,
45079133,1236,0.783465,0,0,0,0,0.15748,0,0,
45079134,1302,0.629268,0,0,0,0,0.35122,0,0,
45079301,1686,0.571918,0,0,0,0,0.376712,0,0,
45079302,445,0.970238,0,0,0,0,0.0178571,0,0,
45079304,1217,0.910781,0,0,0,0,0.0594796,0,0,
45079305,2251,0.973723,0,0,0,0,0.0145985,0,0,
45079310,2046,0.754797,0,0,0,0,0.219616,0,0,
45079311,1815,0.949275,0,0,0,0,0.0199275,0,0,
45079312,1263,0.3,0,0,0,0,0.641176,0,0,
45079313,1439,0.636364,0,0,0,0,0.3,0,0,
45079314,2537,0.935275,0,0,0,0,0.0501618,0,0,
45079316,1470,0.909836,0,0,0,0,0.057377,0,0,
45091044,2468,0.873547,0,0,0,0,0.0930233,0,0,
45079318,2326,0.624754,0,0,0,0,0.345776,0,0,
45079319,3130,0.825106,0,0,0,0,0.126939,0,0,
45079320,969,0.967857,0,0,0,0,0.0142857,0,0,
45079326,1461,0.593846,0,0,0,0,0.363077,0,0,
45079327,1583,0.948827,0,0,0,0,0.0362473,0,0,
45079328,1013,0.691176,0,0,0,0,0.261029,0,0,
45079329,1883,0.973776,0,0,0,0,0,0,0,
45079330,2231,0.634615,0,0,0,0,0.317308,0,0,
45079331,1950,0.636126,0,0,0,0,0.28534,0,0,
45079334,2492,0.568259,0,0,0,0,0.37884,0,0,
45079335,518,0.446429,0,0,0,0,0.508929,0,0,
45079337,1950,0.745547,0,0,0,0,0.216285,0,0,
45079338,1940,0.653527,0,0,0,0,0.290456,0,0,
45079339,3144,0.891148,0,0,0,0,0.0813397,0,0,
45079383,3014,0.482815,0,0,0,0,0.472995,0,0,
45079341,4351,0.410691,0,0,0,0,0.54498,0,0,
45079342,2027,0.718954,0,0,0,0,0.259259,0,0,
45079344,1884,0.445483,0,0,0,0,0.529595,0,0,
45079345,2415,0.959627,0,0,0,0,0.015528,0,0,
45079343,940,0.647887,0,0,0,0,0.314554,0,0,
45091074,1148,0.250825,0,0,0,0,0.706271,0,0,
45079352,2634,0.668639,0,0,0,0,0.252465,0,0,
45079387,1883,0.890595,0,0,0,0,0.0767754,0,0,
45085145,1850,0.569444,0,0,0,0,0.397569,0,0,
45079357,2714,0.737143,0,0,0,0,0.222857,0,0,
45079360,774,0.953307,0,0,0,0,0.0116732,0,0,
45079389,758,0.732456,0,0,0,0,0.232456,0,0,
45079369,1394,0.773224,0,0,0,0,0.18306,0,0,
45079390,2620,0.810241,0,0,0,0,0.14759,0,0,
45079364,1464,0.317391,0,0,0,0,0.669565,0,0,
45079366,1781,0.705521,0,0,0,0,0.245399,0,0,
45079367,2866,0.569647,0,0,0,0,0.386694,0,0,
45079392,3042,0.777299,0,0,0,0,0.162356,0,0,
45079370,1123,0.327957,0,0,0,0,0.612903,0,0,
45079371,2596,0.553571,0,0,0,0,0.39881,0,0,
45079372,3038,0.83947,0,0,0,0,0.111929,0,0,
45079373,1299,0.875,0,0,0,0,0.0675676,0,0,
45079374,2187,0.822785,0,0,0,0,0.128692,0,0,
45079375,2224,0.869888,0,0,0,0,0.0780669,0,0,
45079376,3109,0.477855,0,0,0,0,0.487179,0,0,
45079377,2991,0.732955,0,0,0,0,0.21875,0,0,
45079378,2305,0.228571,0,0,0,0,0.725,0,0,
45081001,481,0.392157,0,0,0,0,0.54902,0,0,
45081002,241,0.152174,0,0,0,0,0.73913,0,0,
45081003,402,0.103093,0,0,0,0,0.814433,0,0,
45081005,718,0.826772,0,0,0,0,0.133858,0,0,
45081007,925,0.0938776,0,0,0,0,0.861224,0,0,
45081008,1209,0.175676,0,0,0,0,0.747748,0,0,
45081009,889,0.498233,0,0,0,0,0.452297,0,0,
45081010,392,0.369369,0,0,0,0,0.567568,0,0,
45081012,236,0.313725,0,0,0,0,0.647059,0,0,
45081013,208,0.692308,0,0,0,0,0.307692,0,0,
45081017,1246,0.873096,0,0,0,0,0.0939086,0,0,
45081018,1138,0.610442,0,0,0,0,0.325301,0,0,
45081019,506,0.0649351,0,0,0,0,0.779221,0,0,
45083003,1001,0.524017,0,0,0,0,0.384279,0,0,
45083004,3114,0.233173,0,0,0,0,0.730769,0,0,
45083006,3690,0.180527,0,0,0,0,0.768763,0,0,
45083008,3685,0.298789,0,0,0,0,0.637954,0,0,
45083010,2975,0.247423,0,0,0,0,0.715758,0,0,
45083011,3815,0.116092,0,0,0,0,0.848276,0,0,
45083013,2365,0.153716,0,0,0,0,0.804054,0,0,
45083014,3509,0.467378,0,0,0,0,0.456702,0,0,
45083016,1112,0.339483,0,0,0,0,0.601476,0,0,
45083017,894,0.159696,0,0,0,0,0.809886,0,0,
45083018,2180,0.501838,0,0,0,0,0.470588,0,0,
45083019,1587,0.227749,0,0,0,0,0.701571,0,0,
45083022,843,0.254335,0,0,0,0,0.693642,0,0,
45083024,1144,0.325879,0,0,0,0,0.638978,0,0,
45083026,1665,0.197154,0,0,0,0,0.752033,0,0,
45083027,1113,0.157609,0,0,0,0,0.790761,0,0,
45083028,752,0.242915,0,0,0,0,0.724696,0,0,
45083030,1255,0.157005,0,0,0,0,0.801932,0,0,
45083033,1261,0.865546,0,0,0,0,0.109244,0,0,
45083034,1263,0.21393,0,0,0,0,0.733831,0,0,
45083035,2640,0.385841,0,0,0,0,0.568142,0,0,
45083036,2987,0.455041,0,0,0,0,0.510899,0,0,
45083038,1388,0.11811,0,0,0,0,0.853018,0,0,
45083040,1374,0.0773196,0,0,0,0,0.89433,0,0,
45083041,1450,0.612137,0,0,0,0,0.311346,0,0,
45083044,2703,0.0938776,0,0,0,0,0.847619,0,0,
45083045,2734,0.363487,0,0,0,0,0.601974,0,0,
45083050,2841,0.209743,0,0,0,0,0.7659,0,0,
45083051,3206,0.236934,0,0,0,0,0.728223,0,0,
45083053,1711,0.123188,0,0,0,0,0.81401,0,0,
45083054,984,0.107744,0,0,0,0,0.858586,0,0,
45083056,1558,0.12963,0,0,0,0,0.847222,0,0,
45083057,2949,0.152717,0,0,0,0,0.801762,0,0,
45083061,1578,0.26383,0,0,0,0,0.702128,0,0,
45083062,2444,0.227106,0,0,0,0,0.736264,0,0,
45083064,2803,0.185961,0,0,0,0,0.788177,0,0,
45083065,2788,0.53775,0,0,0,0,0.414484,0,0,
45083068,1386,0.849604,0,0,0,0,0.0976253,0,0,
45083073,1643,0.325301,0,0,0,0,0.626506,0,0,
45083075,1190,0.820789,0,0,0,0,0.121864,0,0,
45083076,2315,0.415094,0,0,0,0,0.551887,0,0,
45083078,1470,0.668435,0,0,0,0,0.310345,0,0,
45083082,1996,0.639004,0,0,0,0,0.317427,0,0,
